,text,rating
121,trying to place the rubber covered phone in the belt clip was also hard and complicated and it was not what i was expecting,2
122,this one is highly transparent but it is about 1 2 inch too short,2
123,not very functional but it's a great looking screen,2
124,guess the galaxy s5 just doesn't have that sticky trait so it doesn't look like this the way the protector makes it,2
125,fit and feel is nice but it does not fit the htc dna not even close,2
126,this black leather case has a nice look and feel to it,2
127,changing the case is hard enough to protect the iphone 4 from bumps moisture and scratches,2
128,it does have a kickstand on it but i can and will make due but a little unhappy with the outcome,2
129,this works great i use it on airplanes to charge my phone and the case fell to the floor,2
130,i didn't seem to last as long as the real battery after they are charged,2
131,it was very cute but the bow fell off within 5 minutes,2
132,it's not as good as the first,2
133,this looks cool but all of the crystals on the back,2
134,multiple attempts by repair techs and the case would not snap completely closed over the tablet no matter how i adjusted the boom,2
135,won't buy another nor will i recommend their products to my fellow travellers,2
136,looks awesome until you use it for about 1week and unsatisfied,2
137,maybe they are so cheap but i guess it's a battery thing,2
138,the charger is very compact and works great in my car but my wife and others complained they could not hear me at all,2
139,this is going to scratch the sides of the phone completely making it impossible to use,2
140,before i bought this item because i liked the sleek design so much,2
141,also you can't very well sit down with your phone in your front pocket and never drop a call,2
142,it looks like nice leather in the picture but that may just be my phone,2
143,overall not a good quality cable like the mediasmart microusb it just can not put out the volume i was looking for,2
144,comes with a hard case and need a slimmer holster,2
145,clever gadget but no extra room in the case works just fine,2
146,i had trouble putting it on and take it off when it lifted off by mistake,2
147,i guess it would protect but can't comment on how the port holes line up,2
148,so i've had this product for about 5 months i should have,2
149,the earpiece and cable feel sturdy enough to last the sound in the left bud became muted or cut on and off,2
150,in fact i had to push really hard,2
151,i also noticed that i can not plug a usb into it,2
152,so maybe that is why the price is so cheap but no question i would spend the extra 10-15 dollars anyday,2
153,amazon would charge me 6 to ship it back to them after a crash had broken a part again paying for shipping,2
154,there are other good phones but the note 3 doesn't last i will be done with that company forever,2
155,i was not happy with the one i received was used scratched and beat up,2
156,this one however is poorly designed and doesn't work well if your using a case with your phone,2
157,this is a bit odd and if you reach up to make the headset forget it's last paired device,2
158,at lowest brightness setting i can't see myself ever using it,2
159,save your money and get the real deal,2
160,this case look so cheap in person and this was the first phone i pair up as phone 2,2
161,instead what was in the photo and not have to worry about breaking this when you throw it in your pocket,2
162,so if you just need a cell phone to actually talk to people,2
163,i was very disappointed in the quality of the calls is general bad,2
164,the first scratch i put in mine was the pattern to unlock my phone and such other things like that,2
165,i have been a fan of spigen forever,2
166,would not always reconnect when i'd get out of a chinese finger trap pretty much every movement makes things worse,2
167,and forget trying to use speakerphone the other person can hear me and other times they can't,2
168,i'm very disappointed mainly because i really don't like the clip on to belt attachment,2
169,i forget my cellphone at home all the time and shortened battery life really limit the use of this fob,2
170,they are very lightweight and they don't keep a charge nearly as long as i need too before the magpul case is released,2
171,i also found there was a lot of static even when within a few feet of the headset the sound flickers in out,2
172,what made me set this aside and find another case is that it's actually a sleeve that you slide your phone into,2
173,move the cable a bit and it kept my iphone relatively safe,2
174,this case didn't hold up as i would have hoped,2
175,it wasnt what i expected i never use it because it's very cheap for a pack of 3,2
176,i made the mistake of ordering this before i realized that the blue light on the side to see whether it charged or not,2
177,sadly i think motorola was in a hurry to make a phone call,2
178,powerbanks are great things to have to keep track of your belongs in the general area,2
179,mine broke within the first couple weeks requiring you to carry the charger with you you don't have one,2
180,in fact it was cut short around the lips and seemed too big for the iphone 4s was also pretty easy,2
181,it has a chance to become a great phone but no driver for it,2
182,despite the review warnings i went ahead and got it anyway,2
183,it should have been this way and if you have no previous radio control experience and try to overfly it,2
184,the framed portion for fitting the iphone is poorly laid out and i can not verify that the feature is working,2
185,now to be fair my biggest problem with them is due to my phone or the cable,2
186,it would charge the battery but leave it in a hot car even for a few hours it would switch back on and work again,2
187,not a very strong case for everyday use at the office,2
188,it charges the phone ok with a wall plug which it did nt,2
189,i have tried it with several phones and it will not connect to any lightning device while in the battery pack,2
190,the left side doesn't come up to my expectations,2
191,now the other side has a problem too and i have to take this case off i literally broke all my nails,2
192,since this was the most important feature to me i am returning the product because it does not have dust covers for ports,2
193,one suggestion for spigen perhaps put 3 screen protectors in a short period of time after placement,2
194,i am using it now for a number of reasons i have dinged it down to 3 stars,2
195,forget using the music application for some reason it is difficult to remove,2
196,if the device worked like it did in the product picture that you tug on to slide the phone up out of the case,2
197,i followed all the instructions for application were cryptic at best but once i figured out how to correct this issue,2
198,i contacted the seller via amazon and they sent me another iphone 4 case,2
199,when i received it put it on the body of the case has started to develop cracks around the edge after only six months,2
200,after figuring how to get it to work despite contacting the manufacturer for troubleshooting,2
201,sometimes when using this with my lg specturm and the product seems to work fine but the audio quality was not especially crisp,2
202,i noticed right away because the light was not working when i put the 2nd one the one that is working,2
203,i like the design of the case itself with no way to bypass those warnings,2
204,size i listed this as a pro but i found it to be a spare charger cable it's almost useless to me,2
205,the texture of this product was actually harder for me to get the product to fit just right,2
206,after 3 weeks i had to remove this everytime i need to charge my phone to see if it breaks down the film any better,2
207,the micro usb port seems much sturdier than mophie-the main reason i went ahead and got a custom rom,2
208,moreover the new chargers flow charge up to 3-4 times slower than the stock charging cord that my puppy ate,2
209,i just didn't like the 2 part port gasket fight each time you want to charge your phone each time,2
210,it is exactly what i wanted makes it easy to hold and it doesn't work very well on my android tablet,2
211,easier said then done if you have a hyundai i do not suggest getting this,2
212,i just returned it as i got another case that have much better sound for not a whole lot,2
213,been 17 hours since i applied the protector,2
214,fits so loose that it becomes a balancing act to keep them in place comes off and leaves your cords on the floor,2
215,it's also very light and the earloop isnt even worth talking about smh,2
216,a companies customer service is just as good as the battery that came with the otterbox ranks near or at the bottom of mine,2
217,so keep that in mind you may have to replace every 6 months,2
218,so what we have here is essentially highly disposable expensive in the long run make you a happier technology-lover aka nerd,2
219,next time don't cover the volume power buttons and access the usb port,2
220,i then slid a credit card between the phone and the usual warning message would pop up on my 5s,2
221,i like the 34 rnd dock and 2nd battery charger for samsung galaxy s4 active i9295 purple and i enjoy that case much more,2
222,if you are getting one of these and paid for it in october,2
223,decent case overall but if you use your phone as the charging device,2
224,it leaves a gap that allows dust and dirt to get into your phone,2
225,sadly we are going to look for another brand,2
226,in concept this thing is a strobe light,2
227,i put one on my wife's phone leaving a spare,2
228,the design isn't bad but it's really annoying,2
229,e charging extra battery and the phone at the same time,2
230,the way i hold my phone on the couch,2
231,i've had trouble getting the cover over the micro usb charging port,2
232,the volume button is broken i can not use the case,2
233,both layers don't really have a problem with battery life,2
234,i like otterbox alot and have used their cases on other phones and have never had this issue with my higher grade models,2
235,love everything about the case except the fact that it doesn't fit properly to start,2
236,i can't imagine why i'd want to find something smaller sleeker and better quality,2
237,the buttons on this case are absolutely spectacular,2
238,but it's so big and clumsy i know it will start peeling off like a snake,2
239,this case is pretty inexpensive compared to other iphone 5 cases it adds more bulk than is ideal,2
240,screen protectorone of the reasons i got it wasn't good made go for efforcity ones good,2
241,when the nexus 4 was because i liked the sleek design so much,2
242,good mailing time came in used i could see the flash of blue reflected off my second story ceiling,2
243,i can see that it might wear or discolor more quickly as others have mentioned pressing this button even accidentally can end calls,2
244,34 you get what you pay for but i have had 3 for the galaxy s3 and my problems are over,2
245,the earlier one had a similar problem and it too two weeks to get them to work as it keeps accidental pushed to a minimum,2
246,didn need this item after returning the phone i was unable to use that side anymore,2
247,it does not make good contact after that,2
248,using the phone outside is going to get pretty messed up,2
249,i only paid around 8 before shipping and i wish i would have noticed that in the picture,2
250,i choose the iphone 4s over the android phone because of all the pressure needed just to turn it on and it pairs instantly,2
251,i would return this product but it just doesn't make a good product anymore,2
252,it's becoming more apparent to me that a lot of power accessories like anker power banks do not work with ios 7,2
253,no matter how careful you are to push all the buttons to their analog extremities i,2
254,with that said with not having a skin yet there is no support as the sides have via the hard shell,2
255,i bought this out of curiosity and i don't like how it felt on my phone,2
256,the kickstand is very flimsy and cheap and gives no protection,2
257,do not get the lightening bolt on the battery icon to indicate that it's on my visor sometimes works sometimes doesn't,2
258,the hyperion is a much better case called the ibolt,2
259,now for what i didn 8217 t think much of it,2
260,i don't think two should be broken coming out of the headphone jack on your phone,2
261,it looks cheap and doesn't offer a piggy-back,2
262,bought 3 phones and have 2 cases that are great but this will be the most honest review you'll find,2
263,i like to look and feel but it's too inconvenient to remove the unit easily,2
264,it has rainbow effects on the first one i ordered since it stopped charging my phone,2
265,i've tried 5 different cables and none have been able to transmit from such a relatively small distance without any problems,2
266,i bought this case for my mother i've had a chance to make a superior product but failed i,2
267,problem 1 the power sleep button and the volume up and down buttons as well as the media coverage,2
268,the case fits well and is otherwise alright but i wouldn't mind it if they got rid of the worst of them,2
269,if you walk away more than about 5 feet from your phone it will disconnect from the bluetooth and play the music out loud,2
270,the pink and red ones i put in my words piece of shiiiit that's really annoying me,2
271,it might just be a defective unit but i am just going to stick on but it didn't say that,2
272,i'm going to have to buy a whole new battery now just to get the case off,2
273,now this is probably more a flaw of the phone than have this ugly dingy looking piece of plastic,2
274,there are less slippery items in the same price range and some that are even cheaper,2
275,the iphone's screen sensitivity was severely reduced by this case and so incredibly hard to push,2
276,this is probably a good case for show though,2
277,i bought this thinking i would get a no connection error,2
278,the issue i have with this one is the best out there but not for all phones,2
279,but i never was able to get the ld-9210s to pair with my new phone,2
280,the number one reason i have a screen protector for the phone,2
281,in fact once i pulled the phone out of the case as it isn't long enough,2
282,i prefer the ones that you have to continuously battle to stay in place,2
283,however i also use tech armor screen protectors are cheap and do not stay stuck on the phone,2
284,okay so i ordered this as a replacement for the screen protector,2
285,the buttons are a pain to install and no matter what i do if on the move these headsets will cutout,2
286,unless you intend to leave this on your desk and listen to talk radio maybe maybe it will be fine,2
287,yes it does not offer the same amount of money get the t325 on amazon,2
288,yes this thing is tiny and will give you an additional 4x battery life from your phone,2
289,neither is a particularly good thing and if you have no other options for your phone,2
290,the good thing about this screen protector is just an exercise in frustration,2
291,nokia is also behind in the fact that this device and devices like it i,2
292,i'm giving it two stars because of the screen keyboard and office mobile apps included,2
293,secondly the case is so huge you have to raise the volume thereby putting more pressure on my ear,2
294,we took it out to use all of the necessary buttons on your phone mute function volume controls power button etc,2
295,the fact that a lot of power accessories like anker power banks do not work with the otter box and it is a power hog,2
296,i screen all my calls and this is a very minimal case which is what i wanted,2
297,she didn't know how to use the controls,2
298,the one thing that i'm not a small guy 6'1 and 190 lbs,2
299,took some force to get it in and out of your pocket,2
300,so far the signal has been ok in nyc but i have only had it a few months and the pad has started to deteriorate,2
301,better options for bluetooth headphones are available at this price point it fails in three very important criteria,2
302,i have screen protector on and could not get it to keep paired with both phones,2
303,shipping was fast the case is cute and i was very disappointed that this case didn't last longer,2
304,i had to purchase a stinger sgn20 ground loop isolator to solve both of these problems,2
305,this is a problem that i've seen,2
306,on that note the front screen protector doesn't really seem to work all that well,2
307,i don't like this case at all,2
308,the concept is nice but the material is flawed and it is bothersome when the screen is off,2
309,this is not a terrible product because it fits the iphone5,2
310,well i put it on regardless it looked like a rhine stone feel out and the metal was chipped,2
311,the one button feature is ok once you figure out the controls they are useful and easy,2
312,im a fan of the soft tip,2
313,wasnt too happy with them they say anti glare but not so much it makes it difficult to hold,2
314,i have been through so many of these and if it was this would be a great temp case for someone,2
315,it is uncomfortable to hold and the built in one,2
316,the fact that this is a dry install,2
317,the durability of the case is really cute for the first 2 months i used it,2
318,they seemed sturdy but i returned mine back for a refund and purchase a 700 or a different unit from another supplier,2
319,it's a nice case but it doesn't stay in the ear it's of no use,2
320,a credit card would do as well as the constant stopping and starting while listening to content,2
321,if the main reason i bought it but ended up throwing it away after a few days,2
322,other wise like i said the case is only meant for standard auxiliary jacks,2
323,i almost returned the phone and then touching the tag,2
324,wouldn't buy again but will keep because it's not worth it to get something that would only give me 2 more bars,2
325,for me and for 300 i would wait for spigen to release an oleophobic protector,2
326,but that is why i am about to spend another 200 on the deductible,2
327,though i used it for about 2 weeks,2
328,the black rubber part of the case doesn't get dropped,2
329,i had great expectations for this but i might because of looks and lightness,2
330,guess i'll spend a little more money for something else,2
331,third dislike it's glossy rather than matte which means there's no facebooking instagraming hangouts google maps search bbm twitter groupme,2
332,first thing i did with the regular battery,2
333,i didn't have one but they muffle callers so badly that i have to hold them in when i get a chance,2
334,bottom line doesn't cradle the phone well but it breaks too often,2
335,it fit the phone itself well covers the lip of the phone and the lip at the front helped protect the screen,2
336,i think the glass that the screen is made out of extremely thin and i do mean thin hard plastic,2
337,the phone constantly freezes and needs to be installed and not bunch them up when installing the case,2
338,it's cute except it's really hard to put on phone rhinestones began to fall off,2
339,i took the word of previous reviewers that this would work with my phone if in a case,2
340,not that i expected it to last at least a year,2
341,i've owned other otterbox cases in the past especially when used with sony ericsson mobile phones,2
342,overall however everyone was very happy with the way it fits only concern is that my protector probably had some defects,2
343,don't buy this case unless you really need to know where your best suppliers are,2
344,htc said that was designed like that in case it was in your pocket and the charger and headphone jack holes are correctly placed,2
345,also the recharge speed of this cable is too wide to fit through the case opening,2
346,this case is very stiff and not grippy,2
347,the photos were taken and put them on the home button to turn it on off,2
348,i can see thru the inside of the case to use the phone directly,2
349,the speaker on the back of the phone and the earbuds all the way up while the other only about 60 %,2
350,on the right side that i can't get the earbuds to seat properly in my ears,2
351,it was finally revealed that this product is the main culprit because i had a otterbox and it didn't fit,2
352,it appears that at some point it is going to overheat,2
353,the phone also creaks now when i hold it in a specific position in order to charge,2
354,i actually went through 4 of these before i did a good amount of unprotected glass between the case lip and the protector,2
355,i love otterbox and this case is less than 5,2
356,it takes forever to charge my phone i just had a sticky adhesive on the back with jefferson m,2
357,once i got this charged i used it for awhile but then it chipped and looked like crap,2
358,unlike most products designed for this purpose it is not made with the exact size specifications,2
359,to eliminate the charging blocks but it stopped working after about a week it was sticky feeling,2
360,i keep my glass clean and protected so i am not willing to try a corded connection,2
361,it was immediately clear when i received it in good condition,2
362,this means you have to push through the whole thick plastic case in order to plug a jack in,2
363,i have had only a couple of weeks back in september,2
364,this dock works great with my iphone 4s,2
365,the clear case back is nice to show off the looks of the case and issue goes away,2
366,so shipping was super fast and i was lucky if it charged above 80 % on a good night,2
367,first off the instructions are not explained well,2
368,i dropped my phone a piece of the case and the size of the headphone opening larger,2
369,i would say it's not for everyday use,2
370,although the phone was well under warrantly nokia jerked me around for a month before trying it while we we traveling,2
371,even worse is the fact that it doesn't,2
372,the manual that comes with the phone and at the end of the day this is a genuine otterbox case,2
373,the watch can be worn in the horizontal position when charging,2
374,i figured i'd have no problem using a spigen slim case,2
375,another issue i have is that it would not stay on my head for 10 minutes,2
376,the on off switch is small and rigid but is easy enough to use and paired well with my iphone via bluetooth connectivity,2
377,i find this also happens periodically when i pull the phone out of the case a lot do not buy this,2
378,i wouldn't buy again but will keep because it's not going to just use it,2
379,fortunately i was able to use my app store for some odd reason and i really don't like the design or feel of it,2
380,at the end of the tape and will auto reverse only to find it fallen behind a dresser,2
381,also the little holder that fits in the headphone jack case that would have been great if it wasnt for my mistake,2
382,while the charger is plugged directly into the phone took less time and was more reliable,2
383,the bad side the battery is not good at all,2
384,overall while i feel if i drop it,2
385,amazon was resposive but i had to take it off to be able to hear better,2
386,edit update i contacted the seller and had no response,2
387,this was disappointing because i was looking forward to using headphones that were comfortable,2
388,regardless i can't recommend this to anyone,2
389,i would definitely not recommend this phone case,2
390,works great if you have a credit card or some other tool,2
391,i've only taken it off about 3 or 4 months then stopped working,2
392,unfortunately i liked the look of the charger is coming loose and it's not much good if it's broken,2
393,the screen just looks like it has moisture under the back,2
394,i have to give these only two stars unfortunate it's so thin and light that protects your phone from scratching,2
395,but otherwise i hate to be a downer but this is a miss for me,2
396,however i'm not sure what 34 optical white 34 is but it's more a basic tool than a creative aid,2
397,the only redeeming factor for this battery and case is that the screen protector hasn't failed me yet,2
398,the case was flimsy and didn't hold up as i would have liked it,2
399,i don't think it was a waste of money,2
400,it's very stiff so i suppose that is good for protection but this is also a problem,2
401,it's louder than my cell phone but they did not design it well,2
402,when i got this piece of crap i put it on which was very easy the mirror was right there,2
403,worse the more you remove the phone from the day we got it,2
404,to the point where i can just lightly brush against them and the phone will scan it and search it for you,2
405,what started out as a great buy but the belt clip expanded on the first day,2
406,using a spudger tool pry up the battery from the side of the phone that is exposed on the top,2
407,the decrease in quality isn't as good at all times,2
408,the charger is definitely a cheapo and does not hold the weight of the cell phone,2
409,i thought i'd like it but for the amount of convenience i get from it it's okay,2
410,while its very pretty and unique i ended up taking it off and reapplying but it was still snugged in which is good,2
411,the rubber doesn't stick to the edges of the phone,2
412,i didn't even use them regularly because the sound quality did not meet my expectations,2
413,to be fair one can forcefully clip the phone into the case and it was hard to put on,2
414,came on time easy to install but quality is average,2
415,and it just seems to sit on top of the phone will turn back on,2
416,at 3 months the sheathing separated from the plug-in adapter that is not apple it will work,2
417,if it had broke when i was trying to remove it,2
418,the case comes with a strap on the back that i guess might be for a lanyard,2
419,i love the colors on it but i can replace the back cover,2
420,i could be wrong but i have been trying to find the perfect iphone 5 case this is a truly innovative and useful feature,2
421,ringke's case is more slippery to hold than spigen's case due to the fact that my voice didn't sound as good,2
422,i need my phone completely protected but i wish it was as good as the bose headset series 2,2
423,am afraid to put this in my pocket with these new screen protectors and it just ruins them,2
424,worked great while it lasted but obviously the quality is not what is used to be,2
425,it stops connecting eventually and i have to buy the whole case,2
426,i purchased this and it does help with the horrible sound muffle when the phone is dropped,2
427,when i took it out and in my bag for school i had it in a plastic bag without any manuals and missing eartip kit,2
428,it took a while to get them out and in,2
429,and i would probably buy from them again since the price is so high because it's made from that innovative material,2
430,the main problem with it is that it's actually a micro usb charger,2
431,i know people don't like magnets because they say it interferes with the wiper control and the headlight blinker control,2
432,the first two stylus broke the rubber tip came off of 2 of the stili before i even used it,2
433,another thing to know is that the product wire does not get tangled,2
434,however when i have to take it out,2
435,so far the signal has been ok in nyc but i have only had this case on for two days and i'm stopping now,2
436,you get what you pay for and this is not aesthetically pleasing on your car dashboard,2
437,i think that will just take some getting used to it but it fits well,2
438,unfortunately it slips off too easily and it's not very sensitive at all,2
439,to charge my phone i have to use the windows app market,2
440,so far the signal has been ok in nyc but i have only had this battery for a month with no problems,2
441,this is especially a problem for the motorola or the jabra,2
442,as with other cases be warned that this only has a micro-usb plug thereby rendering it a little useless for me,2
443,i really love the look of this case and go with the majority good reviews,2
444,the jack's housing fits passes left right audio channels but i can't take the phone out of the case,2
445,when you have a screen protector on your phone this is the best and you should get one,2
446,i was excited that spigen came out with a case in blue on july 14th,2
447,of course that's not practical and not something i'm going to take it to my fiance in st lucia,2
448,jabra if you read this feel free to leave a comment and i would be very happy to deal with them again,2
449,i did not have any issues when it connected to my phone while i wait for the new sony,2
450,the hard plastic that goes behind my head sticks straight out about an inch off the back of the phone looks awful,2
451,also when i turned it on and it will show it's fully charged,2
452,stitchway ultrapower 1900 mah backup battery charger for iphone 5 seems to be built with poor materials very light,2
453,the case is difficult to take off your phone one of the times i was taking it off my phone pretty quickly,2
454,first you have to figure out how to keep it closed,2
455,i wanted to be able to use the gps for navigation while traveling in my car,2
456,these headphones work but i am not confident it would protect his galaxy s3 if it were dropped,2
457,got one of these a couple years back,2
458,it's pretty hard to install since you have to place them in as they are,2
459,so i don't know if it was just my bad luck but i gave up and removed the protector,2
460,does not come with any windows driver and i could not achieve the angle i need for my phone,2
461,i ordered it thinking that this was a different kind of screen protector,2
462,what is this product's fault is that the it is very difficult to apply without having bubbles in your field of vision,2
463,it provides no front protection for the screen if placed screen side down,2
464,we even took the blue tooth to the iphone once i did it worked great for 28 days,2
465,internet traffic doesn't go through even though i had already emptied the text memory,2
466,when just using your fingers you only have to touch the screen with the other defeats the purpose of a call is to clearly hear,2
467,despite the nice covers over the buttons the home button is a little big to fit comfortably on smaller ears,2
468,as far as it will possibly go so that it's line of sight faces toward the back of the phone,2
469,i actually had to move the case around a little bit to get a better sense of how the watermarks affect text input,2
470,update i raised my rating to 2 stars,2
471,oh and the bottom cover for the charger is not exactly fast either,2
472,if i leave it plugged into the computer for hours,2
473,the clunky side buttons do not line up exactly on phone i had a data-transfer issue right after i got it,2
474,i stuck a piece of two sided tape to hold the battery in and charge it busted off and are now inside the charger,2
475,if you want a case that will withstand coming in and out of my pocket unlock it then change the volume,2
476,i tried this on my iphone and i decided to order a whole different case from a different company,2
477,you could of course ignore the buttons and the screen protection was non existent,2
478,all worked well and i had no trouble sending the product back for a refund,2
479,i watched the online video and it did not feel good to touch an extremely hot iphone 4,2
480,does not come with the travel mat is a big no no for this product atleast for me,2
481,a few warned that the battery had from the company,2
482,easy to install on your screen and that is where the admiration for this product ends,2
483,the case is nice looking it is clearly not durable and definitely not worth the price or hassel of buying it,2
484,may be my fault and not the product but i wish the side of the phone are completely unprotected,2
485,the man-made material does not work well with any smart phones,2
486,i had some issues with it so far,2
487,this case will protect your phone but not for me,2
488,the kickstand did work nicely while it was still on the box from the apple store,2
