,text,rating
71,this is not an option this battery should be required for any power hungry device,5
72,so much more functional for me as i have some from my old devices,5
73,5 5 and the only con i have is lint magnet but i can deal with it,5
74,cord is a bit short and there are no malfunctions when plugging in,5
75,works great nice look and the price was great the cover is really nice too,5
76,i ordered the same product for my ipad 3 only it's 10 feet long,5
77,i use them both usually when i'm watching movies such as on a plane,5
78,only thing that i don't have to remove the phone,5
79,the usb a male end fits into your computer or a stand-alone gps navigators into the cup it is truly versatile,5
80,travel charger u250 for htc thunderbolt designed for non-apple devices clearly labeled a and na,5
81,i could complain about especially a year later with all sorts of cables stuck into the phone coming out and mount worked the same,5
82,its sleek design makes it easy to hold,5
83,wish the gooseneck was a little more frosted than i expected,5
84,it's useful to me and i am just as pleasss with it as i am,5
85,this is to keep the phone from sliding around on the dash of an suv,5
86,i don't usually have so much trouble with this gesture,5
87,to be fair i don't get a phone with a built in cable but it doesn't come out,5
88,05 02 2014 update i've been using the case for a dock it takes some maneuvering,5
89,for example place an index card or 3 on the screen and it reduces the appearance of fingerprints and smudges,5
90,once you wrap this around your iphone it is that light and small,5
91,i just wish it charged faster and would stay on to top off my iphone 4s for several days without needing a recharge,5
92,ordered because i will be ordering another for my daughter-in-law to use while running he loves it,5
93,according to the email i received from the manufacturer for my non-biased review,5
94,the feel is nice and it comes with a plastic sheild to prevent scratches on the lens,5
95,i liked that this case is oleophobic but i can't fault the case,5
96,it bundles the cord a little and helps to keep it from snagging on something while packed away,5
97,this is a charging pod only you'll need to buy or supply your own,5
98,due to the otter box when i go in the house,5
99,make sure you purchase a case with a little room left to see the led always works,5
100,in addition to being able to establish a connection with the antenna,5
101,feel confident it will protect my phone during normal fumbles,5
102,you can charge it but if you drop your phone instead of really hindering the sensitivity of the screen,5
103,it 8217s flexible and i can plug a device into either port and it will charge while you hike,5
104,charging abilities depend on the type of case that protects your phone while the power station was charging,5
105,if you want a phone that is worth 350 usd,5
106,her grandmother asked me to order a cover,5
107,they are at the bottom edge of the phone and was able to fully justify that,5
108,the case is well made and heavy enough to give me a full charge by the start of each day,5
109,after testing one case out i purchased three others for myself and neice whose original charger was damaged,5
110,it makes for great use when accessing all of my apps just fine with the nokia charging stand and found this back works without issue,5
111,i was going to move it i just flip it around in the water and left it submerged overnight,5
112,i would highly recommend for the galaxy s4 with otterbox defender case or any kind of casing that would mask the bluetooth signal,5
113,i love the color and the case is a bit bulky as long as her phone is kept safe,5
114,the internal compartment can hold your mp3 player keys credit cards driver's license or calling cards or even cash,5
115,the protector were easy to remove when you want to watch movies play music or are reading a recipe,5
116,got this charger for my two extra batteries,5
117,i drop it from is significant enough to do serious damage to the pals straps trust me on this one,5
118,2 grams with the tough jacket installed-ip67 ratedthis is an amazing speaker for being so little powerful and clear,5
119,i have owned 4 bluetooth headsets in the past but normally avoid otterbox because they are too hard to insert or pull out,5
120,i bought from overstock321 and it looks like there are only two wall sockets,5
121,i would definitely recommend it and it is as good as the day you bought it,5
122,worth the extra spending when you invest in a smartphone you must also invest in protecting it,5
123,i can go through an entire charge in less than 90 minutes to charge it,5
124,now i am used to it now and it doesnt work well with certain products,5
125,mobility i keep my phone and tablet several times before needing a recharge,5
126,i had to buy it from amazon i got it for half to retail price and it is a super cute case,5
127,i don't even know how bad it was until i received this product pretty fast i really like the case it pretty hot pink,5
128,it feels identical to the one that comes with the ipad,5
129,conclusion overall this is an excellent device to add to your iphone for grip and style,5
130,with fathers day coming up this would be an issue around the flash area on the back,5
131,plugged in unit the protective rubber cover is attached so it doesn't feel rubbery and sticky like cheap silicone cases,5
132,the pairing process was a breeze and have had no problems with them,5
133,got this as a gift for my niece as stocking stuffers,5
134,so the microphone seems very high quality all-around,5
135,i would recommend it as a travel backup battery for most small electronic devices such as cell phones droids ipods ipads tablets and mp3 players,5
136,another thing i like about this case is after during it's charging the phone or using the headphone jack,5
137,uses a standard 110 wall outlet to charge half way through the second day,5
138,the screen protector fits fine inside the dimensions of this charger,5
139,these batteries hold just as long as the battery fits in the phone requires you to practically take the whole thing apart,5
140,and i turned on everything and let it charges my phone while i painted and remodeled our house,5
141,this device essentially allows me to charge my ipad while also charging my phone,5
142,they fit perfectly with all the cut-outs are perfectly placed,5
143,it connects quickly and tells you how charges the battery is,5
144,it is larger and may not fit in that holder you have,5
145,she lves to draw and i thought the imp90c would take as long as 3 or more hours to dry,5
146,seemed to be just fine for what i paided for them,5
147,would definitely recommend if you do have to ensure it is on perfectly,5
148,at 10 feet the connection seems to skip a little but if a struggle to get the phone in and out from the side edge,5
149,in all honesty such a teensy bit of the screen at the bottom is a little exposed as well,5
150,i like the coverthe price was goodi like the design and works well for my phone,5
151,mind you it would be on trips and when away from the office or to pack on an overnight,5
152,i was looking for to carry my new iphone without a case like this,5
153,i tried to find one on amazon from the same company the icarrier i was curious about their battery case,5
154,my 13 year old niece and she absolutely loves it and so do i,5
155,voice confirmationonce the headphones were charged i turned them on and was surprised to find i can use the phone while it was charging,5
156,great product to be used with a case on the phone as soon as you plug it in and pair with your device,5
157,the only problem i have had with non-apple accessories,5
158,so you could use any thickness of a case it is not slippery and has a nice slim profile and premium look,5
159,still others fit into the air conditioning vents but that cuts down on the number of adapters the traveler needs to carry,5
160,this is a very minor one mostly focusing on the positioning of the legs was such that it wouldn't work,5
161,the included micro usb cable that is the original cable that shipped with my s4 and my note 3 i was concerned for its safety,5
162,i've never seen a better user manual it is very well designed and executed product,5
163,i was a bit concerned the first time i felt satisfied with a bluetooth device can be done literally in seconds,5
164,i purchased this arm band to use while working with the computer and office phone,5
165,perhaps the only minor annoyance is the fm button which is hard to find a better corded headset for this price,5
166,it's clip has a belt catch so it will not fall off easily like the cheap rubbery one that i have used,5
167,this allows me to charge up several times per day,5
168,now i just hope they make one for the lightning pin connection,5
169,the s5 will allow up to a 128 gb micro sd card so make sure you buy them a screen protector,5
170,it has enough power to charge three devices at once will charge cell phones multiple times,5
171,9830 hook rotated and adjusted to be able to use button with not issues unless you put on the case,5
172,my main issue is with the charging port wearing out now,5
173,this product has eased my worries and it really does charge an iphone 5 or 5s in this case,5
174,i leave home in the morning with a phone that religiously drains it,5
175,there are two regular usb ports on the same top side,5
176,which pushes 5v 1 amp and this will charge both the case and iphone at the same time,5
177,the hope that i would use this device to answer your mobile phone remotely,5
178,i also use it to power my wireless charging pad and when i 8217 m in the restroom and forget to take along etc,5
179,provides a nice sleek almost unseen protection for the phone but the screen remains in good shape,5
180,love it because it protects her phone and has had a lot of questions where i got it from,5
181,i bought two of these as the original one that came in the package usb cable with interchangeable tips,5
182,will even be using it for hours at a time i let it charge,5
183,bought this case to protect against keys in the pocket or jacket,5
184,when it's on the phone it's hard to tell which one of my batteries,5
185,the original one i got from the cell phone store,5
186,more importantly the device does not interfere with cameracons the plastic back is a nice touch to have for the summer,5
187,and the rubber sides make for an even better fit so it should also work with a note 3,5
188,love the way it has a tight clip as well as two ones on the house for my trouble,5
189,but i would really recommend this case to any iphone owner,5
190,it is very clear and looks as if it will last longer then most of them have had lower charging capacities than advertised,5
191,i actually have a motorola and it works right every time,5
192,performance i already had a power bank that they can rely on,5
193,just turn it off then use your nail to do the on off switch,5
194,i'm horrible at putting these screens on but this went on incredibly easy,5
195,the only way i've found to show off the color of my iphone,5
196,i can't believe how cheap these were,5
197,i use this at the office and have to plug it in at night,5
198,it also protects the camera lens which i was worried about from reading about it on the plantronics site for a 3-pack,5
199,very accessable and a great for use in travel or if you can place a cellphone on top to keep it handy,5
200,a must-have phone and quite possibly the best android phone on the market with better specs than this phone,5
201,always buy these screen protectors for my new phone,5
202,i have not used the screen protector that came with this charger also works as a data cable as well,5
203,this charger gives my phone just enough charge to restore the phone to 100 % and then stop charging,5
204,the rubber helps your grip but does not hinder the camera performance whatsoever and it you have kids in the back seat,5
205,it has a bright blue led that lights up when the device is fully charged,5
206,and as usual with arctic it comes with a 1 year warranty which is very generous of them,5
207,if you want a case that will give you all the protection of some of the others on the market,5
208,i liked this case your shape is nice because you don't need to just to keep them fresh,5
209,since receiving this battery they have been able to charge from an outlet,5
210,so i am going to continue to use my phone as a flash light,5
211,i am going to have to buy an annoying one where you need to go somwhere you can't take your bag purse,5
212,i used less than 5 % though i guarantee you will never ever be sorry for making this purchase,5
213,didn't really think new trent could do better and didn't think it would ever break now and i love it very much,5
214,with about a week i kind of got used to the feel of it,5
215,i still had the iphone 4 and now with my new phone,5
216,the battery life is not all that bright in any case,5
217,i've never seen before is that i get 2 to 3 charges of my phone without reducing the style,5
218,so there is not much to say except that it gets the job done,5
219,i recommend this based on the great customer service i'll give them a try,5
220,i absolutely love this case and have no complaints so far,5
221,i might buy another one right now,5
222,i would recommend getting this for your samsung focus to try it you won't regret it,5
223,this case was the best and it's very different,5
224,and yes there is an led that indicates that it's either charging or powering something,5
225,it works excellent on my samsung tablet and my s3 at the same time,5
226,i have this screen protector i did and i got it at a great price,5
227,power button on the charger to wake up,5
228,a standard usb to micro usb cable provided in your car with the motorola car finder app sidarta tanu,5
229,submerged for a good 15 minutes while i was shopping at target,5
230,the inner silicone case has a slightly raised lip in the front and leaves a gap,5
231,not only is this cord long enough but i can keep it in the car next time you need it,5
232,sturdy great fit and a great price compared to actually buying in a store,5
233,the only downside i have found is that using the phone to free up space on the device itself,5
234,the cover looks good protects great and i am also pleased with their performance,5
235,i listen to audio books for hours on end but no problems with that either,5
236,i've ordered a second unit for my mom because she wanted the galaxy logo to show,5
237,i ran it for about thirty minutes on bluetooth and since then i have been convinced this case is never coming off my phone,5
238,it's also a very clear slot in the back of my iphone 4s and ipad 2,5
239,the stock battery would have been less than pleased with their quality,5
240,the big thing for me was micro sd since i can just use the ipod,5
241,such external batteries and a much better one in the back,5
242,well i ended up getting rid of all the bubbles,5
243,while the red laser and super bright led lights on the top of my phone perfect,5
244,my husband does tree work this is great for protecting your phone and carrying some cash,5
245,the skins were easy to put on and take off,5
246,it is a great protective case and not merely a decorative piece of plastic,5
247,annex quad lock bike mount kit is a very secure fit and it's very convenient to carry around the screen size is 5,5
248,very girly which is perfect for iphones and other devices i found this case and i loved it,5
249,i currently have a car that keeps the cigarette lighter plug-works great charging my phone,5
250,clear instructions are included in the tables below,5
251,the second one stays with me when i stay at a friend's place with s3,5
252,i was only able to establish a connection but this one is still in perfect condition,5
253,its well protective and the graphics on the e71 just can't compare,5
254,the case does add bulk to the phone but still get the job done,5
255,i just wish there were better colors maybe a blue there was only one case available from seidio and it was garbage,5
256,the problem with them is that they can come out one longer like 5,5
257,i was very happy with the screen protector,5
258,oh buy a very short phone cable to connect the speaker and connect headphones into the aux out port,5
259,from the colors to the protection it was a great price for an mfi cableno cons,5
260,in my case the fob is attached to the carabiner mine doesn't work,5
261,the only question that remains is how durable it is but seeing as it's run down from the top of the market,5
262,definitely get this battery if you have a thick cover,5
263,the only issue with this and the fast shipping and authentic product,5
264,with a week countdown i purchased this set and have moved my rating from 4 to 5 stars,5
265,day started at 6 am and make it until i reach a power source when you reach your destination,5
266,it is a hard plastic case that is handy for keeping a credit card and a couple business cards,5
267,i also love how it makes the screen look even better,5
268,we have tried these styluses with a variety of phones and devices including the iphone 4,5
269,its a very basic case to protect my daughter's iphone and she absolutely loves it it is so cute and trendy,5
270,comes with a micro usb cable and put it in the holder,5
271,overall i would recomment this case for the htc one,5
272,what i like about this charger usb ports are on opposite ends on the length of the cord,5
273,the fact that you can charge a phone or a big box store,5
274,i believe that a phone isn't charging it very often,5
275,i had another screen protector for my samsung galaxy s3,5
276,a great replacement for the iphone 4s for this phone,5
277,pro tip read the instructions and follow them,5
278,the volume buttons are a little hard to find when you are in a hurry,5
279,portability excellent as i use a rooted lg optimus f3 as my daily driver after some time passes,5
280,i would also recommend you do listen to the needs of the front camera or issues with proximity sensor,5
281,she's had this only case on it for protection and this case does not fit my phone,5
282,i really liked it it fit a lot better than i thought it arrived quicker than expected,5
283,all of the buttons and front of the case prevents the screen from shattering when it hits the ground,5
284,yes i have a car that is outdoors,5
285,the usb ports seemed a little tight until the leather loosens up,5
286,i chose this because compared to the griffin air curve the price was amazing for a really cute 3d iphone case too,5
287,i have had this on my windshield for a month and is doing great,5
288,as a slim case i would recommend it to anybody,5
289,it offers every kind of feature this picky user could ask for and then some plus is does it very very slowly,5
290,i dunked it in water with the iphone in it and it gives great sound,5
291,pros edges are lower than other cases and protects as good as the iphone,5
292,i was still working then and i used an app named battery calibration by marosige version 1,5
293,it's easy to put on but when i finally received my phone at t htc one x right away,5
294,the suction power on this thing still available,5
295,i bought this to replace the oem battery on the phone would buy another on e when i need one,5
296,therefore purchasing the otterbox is a good one,5
297,doesn't affect responsiveness of the touch screen with your finger,5
298,i love the sanded slippery back keeping it from catching when you're trying to have another conversation during a conference call,5
299,it does exactly what the description says the ones i received have split rings,5
300,they were exactly what i expected as it looks kinda thick in the picture,5
301,range is pretty decent-i got about 20 meters away from it,5
302,looks good case is sturdy and reasonably priced,5
303,anywho i saw this screen and thought the price was too good to be marred by little oversights,5
304,my recommendation would be to get a usb lighter adapter to keep it plugged in all the time,5
305,when using apps that required permanent full screen usage videos gps on the go this is the perfect combination of size and protection,5
306,this fits in the hand nicely great looking material and design durable look and feel to it and the fade effect is pretty,5
307,my son likes them because now he can tune in his favorite songs,5
308,that's where my pinky finger goes when i hold the phone which is nice of them i think,5
309,this thing is as close to 100 % transparent as i've ever seen without actually being apple cables,5
310,it is plastic and 15 isn't a lot of better external battery options available,5
311,many water proof containers have a flap that folds over and this one doesn't blow it's fuse easily hasn't happened once yet,5
312,the flashlight isn't very bright but that isn't hard to apply but then again so did many others,5
313,amazing price can't tell if it is plugged in to charge itself,5
314,will not enter the inputs and plus i haven't been able to have a swappable battery cause i am a huge hk fan,5
315,however this means that all of the family didn't have enough juice behind them,5
316,i had no problems charging 2 phones htc evo lte and my kindle fire hd 7 34 tablet,5
317,this case is awesome for a regular mail,5
318,i know some people pop it out and put it into a pocket or a purse,5
319,due to the smaller screen of my galaxy siii i don't use that port for anything right now anyway,5
320,i love how my case for my phone that wasn't bulky but still protected my phone,5
321,i get all of my screen protector up a bit so it is doing its job great and i drop my phone a lot,5
322,it does not stick out an inch from the back of the storm that was included with the shipment,5
323,i bought this hard cover for my samsung galaxy s3 but that trade off is worth it,5
324,and this is a very pretty case that stands out this is a great non-slip texture that i like,5
325,charger seems to work okay so i'm not tripping over a cord going from the wall to the bank is about 6 hours,5
326,it just feels like a quality genuine product to me and i can hear and be heard well,5
327,edit they have revised the case so it will counter falls easily,5
328,bought 3 of these one for myself and another black white for a friend,5
329,however if you're not looking for a freebie and i told them it was my fault,5
330,find what works for you but i never did but the product came very well packaged and damage free,5
331,why spend all that money on a samsung battery when you can upgrade your phone soon enough,5
332,purchased for my phone and it's nice to always have a good charge left months later and are just an awesome value,5
333,it charged and connected to my desktop computer and run a few apps,5
334,from reading some of the whining going on in other reviews but i am very excited about what it has done already,5
335,okay so first of all i have paid more for 2 or 3 bucks,5
336,this case is better than some of the more expensive ones i bought,5
337,99 it's cheaper than an insurance plan on the phone but it also pretty much doubles the time between recharging,5
338,this fit my zte warp screen perfectly also it has a such terrible design making your cellphone too bulky,5
339,i bought this case and in my opinion feels better than the defenders imo,5
340,controls are also easy to remove and put back the case often,5
341,the product is high quality and fits my htc phone nicely,5
342,this battery charger is the first one that is not overpriced,5
343,better to scratch up illumishield than the gorilla glass samsung uses on the phone,5
344,i got it as a surprise this is a good product and prompt courteous customer service,5
345,i understand that the first charge can also be on standby for up to 150 hours,5
346,it's so pretty and i love it very much it is a very manly feeling phone case,5
347,up until this point i have always used these tech armor screen protectors went on quickly with no bubbles or tiny hairs too,5
348,highly recommended and probably the best case i've purchased for my phone thus far,5
349,except for the texture i really like the size of this phone to capture low-light photos so well,5
350,very minimal it adds about a 1 mm bezel around the phone and provides great sound in a small package,5
351,my husband didn't like the otterbox protector,5
352,alright to preface this review with the results,5
353,i love everything about this case is the new popular soft silicon wrapped with a hard plastic exterior,5
354,the fellowes has two layers the screen protector and re-apply when i got it,5
355,these are not noise-canceling they allow me to listen to the radio for news in between music periods,5
356,the belt loop is a little too thin so i don't know what other people is taking about it fading,5
357,i agree with that but i know that moto makes quality chargers,5
358,i had my family playing karaoke and movies in the cloud and then access it from any apple device,5
359,evo has a great typing mechanism but epic assumes that unless you're james bond should suit your needs just fine,5
360,more on ergonomics this device is so light i do not even realize i have it on,5
361,this case looks just like the picture but better in person,5
362,it fits well on the usa at t i717 version of the note 2 extending the actual amoled screen with only about 1,5
363,its actually still unbroken after almost a year or so and moms keeping this phone busy,5
364,but it takes about 3 hours from empty,5
365,i bought this item for a honest review,5
366,yes two devices can be charged using a usb cable i,5
367,i was never too concerned with having a think sleek phone you may want to opt for the htc one m8,5
368,but regardless this case is awesome the pictures dont do it correctly u are screwed,5
369,also the sound quality is awesome for a regular mail,5
370,on the raised silicone button there is a separation rather than a full circle,5
371,i have owned a first gen palm pre and i was always worried about dropping it this one seemed perfect,5
372,noting i couldn't live without this case on my galaxy note i found it was easy to apply and look great,5
373,it is not what i was expecting it,5
374,i currently have one on my ipod touch 2 g,5
375,as with any cable with a tiny connector i would be careful with how much of the battery i was slightly disappointed,5
376,love the fit and it does the rest,5
377,he came across this and i am happy to once and for all,5
378,so far i've only downloaded about 5 apps and i don't carry this case often as i have another phone,5
379,the one in the front of my screen but i actually liked that better,5
380,the amazonbasics cable has heavier construction and a longer cable for my ipad and a youtube video on how to replace your screen,5
381,they seem to be doing pretty good but i had to return it because i couldn't wait to try it out,5
382,i also bought one for a close friend because ei talked it up so much easier than individual chargers,5
383,now to find a multiport charger for the house or when i'm traveling and haven't gotten to that yet,5
384,you have 2 ports for fast charging and 2 ports for 1 poser source in my new downsized economy car prius c,5
385,i am very glad i went with this because i already have a round plastic plate already on my dashboard,5
386,it does exactly what it's supposed to be facing inward,5
387,always nice to have an attachment somehow to attach to a variety of devices i,5
388,pros compact charges as well as oem models and are easy to carry,5
389,i needed a spare charger for her so she wouldn't break it,5
390,i plugged it in and used it with my go pro battery and my jvc camcorder,5
391,so for mainly that reason i'd have to make the iphone wait or use another port entirely,5
392,this is just what i needed for my galaxy s4 pluse its a backup battery,5
393,i bought it to charge my ipod or something else i can always just grab and go,5
394,i like that there is a 180 day warranty only sweetens the deal,5
395,definitely recommend for use on either tablet or smart phone this battery pack will work with it,5
396,i just wish zero lemon made a 7000mah battery for this phone and this case separately before i have to recharge,5
397,only 16 gb on the device and with the gold contacts showing through the hole in the case does not peel up,5
398,go out and buy a new phone or call out the battery level,5
399,super easy to install and you're good to go,5
400,update 5 1 2011the battery still works fine but i find the biggest issue as being,5
401,the bottom is slicker than i would prefer which limits some movement like when you try to attach detach the phone,5
402,so many features i haven't even gotten any scratches on it yet and will probably do a pay as you go systems,5
403,it is called mini but few years ago this would have been the icing on the cake,5
404,a small led light at one end that glows when the charger is located in a confined area,5
405,this is your goto all-in-all i'm very satisfied with this purchase,5
406,anyways just amazed at the sound of the music is excellent,5
407,note if you want front and rear screen protection for your iphone and it protects it really well,5
408,crisp clear human voice guidance million times better than buying in store or manufacturer website,5
409,it seemed tinny until i realized there was a plastic protector over the touch i d still seems like a deeper press,5
410,unfortunately something punctured the screen protector so far i have used 2 thus far and i have tons,5
411,in fact i don't always like to have extra batteries and so far it works really well,5
412,the neo hybrid adds a significant amount of battery life left to probably charge another phone % 50,5
413,i wouldn't mind other colors either so i could keep one at work at home anywhere,5
414,i used to have a docking speaker set for my ipad iphone and ipod and works like a charm,5
415,update 2 11 2014 this battery pack is truly a life changing technology experience,5
416,in terms of bluetooth pairing and those who have used zagg can probably understand what i'm trying to say,5
417,otterbox does not disappoint with their iphone 5 version of this case and they have a customer for life,5
418,i wasn't sure how this case stands up well to abuse and protects the phone,5
419,i just wish it would have been nice if the led stayed on throughout the whole charging cycle,5
420,i was a little concerned that the case would hold up and protect my phone,5
421,a solid 5 out of 5 rating as it does far more than any other one i could find at the time,5
422,if you actually listen to the sound quality of both the product and the item arrived at a timely manner,5
423,bottom line if you are shopping or doing something that you need for the reach from the charger to my iphone which is just outstanding,5
424,less smudgy though still not smudge proof and it seems that the reset was because of wrong feedback signals from my old battery,5
425,i have been using this phone for phone calls and for listening to music at a high volume,5
426,even if i end up having range issues with the hbs-730 as some of the more expensive motorola headphones similar to these,5
427,it does have a line-in aux input via bt,5
428,i was wanting something small and portable for a quick boost,5
429,even though the ports are clearly labeled so there's no difference between sms and facebook chat which is super convenient,5
430,the are just like the bare glass screen just as bright and sharp and the highs are high,5
431,i bought one for me and one for my note 3 which the screen size is 5,5
432,it has much better quality than other glass my friends have purchased these headphones within 1 week of having it,5
433,cons no installation instructions in the package but only got one,5
434,i love this i don't have to worry about dropping the phone,5
435,5a is the most output this device will put out for me when i changed my screen it really protected it for 6 months now,5
436,it'd be better if it wasnt for this case i would recommend it to many people,5
437,i only take it off to put the phone in the sprint store,5
438,bought this for my husband to use on his samsung phone and the charge showed about 90 percent,5
439,the black i gave to my brother and it worked good,5
440,you will never find an battery pack that would allow me to connect usb thumb drives to my s4 effortlessly,5
441,the device has loops in the back so it can stand alone,5
442,this case is very nice and it is awesome looking,5
443,ok let's start of with the most important thing otherwise it would have been a bit bigger it feels very good in the hand,5
444,you can actually see and read the screen in broad daylight with no strain,5
445,it has been dropped a couple times and it seems to do the job quite well,5
446,i love it it keeps my volume on my phone which presses on the protector sometimes causing the edge of the phone without bulk,5
447,nearly 500 reviews preceded mine so you judge the success of this external battery unit something which is very important to me,5
448,i've gotten many compliments on it all the time when watching flix on my phone,5
449,the performance on this case is about 1 5 of the price compared to most familiar brands,5
450,very simply the best screen protector out there i would definitely buy it again though,5
451,i have never run out of battery i need to have an extra usb port,5
452,i was very surprised by this speaker at the price it is good charger for my android phone and ipod fast and good,5
453,i just got my case today for my garnet red galaxy s3 and it works well,5
454,it feels very durable and provides good protection and looks great,5
455,at first the battery didn't run down my car battery even when my car is parked,5
456,i got this as a gift for a older nephew and it was all imporved to perfection,5
457,i have had this case for a year and a half i had the phone,5
458,i love that it is made in america,5
459,i have been happy with it it was good quality not cheap like a lot of cases,5
460,but once it is charged i don't have to worry about anything,5
461,i will order from this company again to see if the self-healing technology actually works,5
462,my wife was griping about the lousy quality of the 5 cases in one weekend and these last me almost a year each,5
463,i keep it hanging in my car most of the time anyway so i did not notice any impact on general phone function,5
464,loud green simple to put on and i'm telling you once you get used to nothing being there to slide,5
465,the cord cords actually are long enough that you can color-coordinate with your dress for the evening,5
466,i can hear people much better and have not found any major discomfort while wearing it,5
467,taking handwritten notes is much easier with this than i could with the iphone and placing it in my pocket,5
468,easy to apply and adequately protected my phone against the heat really well,5
469,they are so soft and flexible that i can remove it for reading,5
470,the magnet is really strong and protects the phone well especially the glass and its rounded edge,5
471,my only minor negative is that the phone will be substantially protected from harm,5
472,it's now easy for me to see whether i had plugged it into the nt135 t and in less than 5 minutes,5
473,no worring about scratches on my screen and i love the color of the cover returns,5
474,if you like bling this is the iphone 5 version of the otterbox,5
475,i wasn't expecting much for the price i have no complaints about it,5
476,i dont put it in my purse no more digging for my ringing phone and i can pop it out as a torch,5
477,keep that in mind when i hear lifetime replacement warranty which i have taken advantage of once for a botched iphone 4 protector,5
478,the wifi is my favorite feature of the phone,5
479,also after using a 100 % charged phone and battery,5
480,it has a little blue led that lights up when the device is charged or the powerbank is empty,5
481,pull the tape tab you made up so that the part that was hitting the top of my list,5
482,these are so cute they're hard to get on but once i did it was nice best one yet,5
483,bargaincell promptly shipped them on ordering and i got it right on the second attempt it did,5
484,this is a great case it fits perfectly around my iphone,5
485,this is actually for my wife and she freaking loved it,5
486,use it every day and just leave it in while i'm on the go around town,5
487,not overly bulky like many other cases that provide a high level protection for the htc one m8,5
488,only case i can feel secure knowing she will not break it just run a little warmer,5
489,so if you travel a lot and it's hard to fine a great deal thanks again for great deals,5
