,text,rating
65,we stayed for one night at the simpson house inn as a special treat for a milestone birthday,5
66,our cabin was surrounded by trees with a view and we felt like we were leaving family we we had to return to the states,5
67,the room was clean and the staff was super friendly and helpful,5
68,the room was clean and the staff was friendly and the place was very well maintained and comfortable,5
69,that said i would stay here again if in new orleans,5
70,it has a kitchen 2 bedrooms a living room with a nice tv and hide-a-bed,5
71,the beds were the best we have had in a hotel,5
72,was there for a wedding and that evening the bride and groom's needs right down to service by the pool,5
73,if you like down home southern cooking then you have to go to hartford i highly recommend the marriott residence inn,5
74,wanted to leave a note on the experience my wife and i had lovely time here for her birthday weekend,5
75,my room was clean and the staff was excellent in every way,5
76,great hotel only surpassed by the terrific people at the front desk were especially polite and courteous,5
77,i had a nice stay at the vista,5
78,i was just stopping by for one night on a family trip to zion from vegas,5
79,this is a wonderful place to stay and lots to do in the area and where to eat,5
80,we would espetially like to mention katherine on the front desk did not try to accomodate me,5
81,the room was clean and the hotel was easy to get to and near shopping and coffee locations,5
82,great location incredible service fantastic breakfast the room was clean comfortable and everything i could ask for,5
83,this place is absolutely fantastic and i would recommend this hotel and stay at it anytime i am in the area,5
84,this is by far one of the nicest hotels i stayed in,5
85,the bed was comfortable and the free breakfast was tasty as well,5
86,the hotel is right across the street from a state park with walking trails,5
87,we have stayed at this hotel a few times per year when visiting galena,5
88,the middle aged woman at the front desk was very helpful and cordial,5
89,this was a very nice hotel for the price and convenience off the freeway,5
90,my girlfriend eileen and i had a wonderful and relaxing trip,5
91,i became sick while at this hotel and they always make us feel like family,5
92,management made it easy to check in and check out were very quick and friendly,5
93,nice place to stay especially if you are going to be in jakarta i would highly recommend this hotel to anyone,5
94,i rate this hotel a 5 out of 5 hotel to me great experience,5
95,the hotel monaco is in a great location on king st,5
96,the rooms were clean staff was pleasant and helpful and the location is second to none,5
97,got room on first floor which gave us a perfect view in the morning,5
98,staff was nice and the hotel was clean and updated,5
99,breakfast could have been better thou but besides that i would definitely stay at antlers inn the next time i'm in jacksonville,5
100,practical clean comfortable reasonably priced and the staff is helpful and the pools and tiki bar are a nice touch,5
101,although we are a mature couple and there were a lot of people checking in the service was quick and courteous,5
102,this hotel is clean and the staff is always so kind and efficient,5
103,the hotel and staff were wonderful the only thing i would give low marks is the hawaiian lunch they had horrible,5
104,while small the rooms are the cleanest i've stayed in a many hotels but this one was the best,5
105,room was clean bed was very comfortable and the breakfast was good,5
106,accommodations were clean and comfortable and the staff if very friendly and will support your stay in every way,5
107,so i called nathan at the front desk and the house keeping do a magnificent job of cleaning,5
108,i would certainly recommend this hotel to anyone deciding to,5
109,the lobby is lovely the breakfast is fantastic and the views from our room were breathtaking,5
110,every single hotel staff we had contact with was so friendly and helpful they make you feel welcome and at home,5
111,the rates were great and the room was perfect for our needs,5
112,room was immaculate and i loved the d � � cor and the staff was very friendly,5
113,i travel a lot for my job and i've stayed in several other hotels with big names and big rates,5
114,the hotel was very nice and the bed was very comfortable and i slept very well,5
115,to our surprise at check in we were upgraded to a larger one bedroom condo which was nice,5
116,the bride suggested the best western plus kelly because of its proximity to the airport and what appeared to be a nice view,5
117,rooms were very clean and the beds are outstanding comfort,5
118,it's not the fanciest hotel but the staff was friendly and helpful and the hotel in good condition,5
119,i celebrated my 22nd birthday and the front desk was extremely friendly and kind throughout our stay,5
120,only bad thing is if you have a problem she will fix it,5
121,we loved that it was close to the us naval academy,5
122,mary welcomed us when we arrived and every so often we would come back to the hotel and relax without being to disturbed,5
123,what a cute bb and so close to the beach and close to our future location,5
124,the casino is right next door with a shuttle that will take you into downtown and pick you up,5
125,the staff is friendly and helpful and the breakfast was delicious,5
126,this unique setting was the perfect place for a first time visitor,5
127,the room was clean smelled fresh and the bed was comfy,5
128,my family and i enjoyed the pool after a long drive to help relax,5
129,it is a good place to stay when you visit deadwood sd,5
130,my wife and i stayed with these folks at the end of may and received excellent customer service from all the hotel staff,5
131,i will stay here again the next time i am in erie i will stay here,5
132,the shuttle service to and from the airport and great service,5
133,exactly what me and my friend needed after a long day of hiking the bed was extremely comfortable and the staff was very friendly,5
134,the bed was comfortable and the room was quiet even though we were on the street level,5
135,wonderful place to stay very clean and the staff were young and friendly,5
136,hosts clare and richard go out of their way to help me in whatever i desired,5
137,i think that the location is great and easy to get to with the shuttle,5
138,the staff was very friendly rooms were nice and clean and the front seat was very friendly,5
139,the staff is very friendly and took care of my needs,5
140,a little noisy from the street traffic because it is so close to uofw for visits to see my daughter who attends there,5
141,this hotel is great the staff was friendly and attentive the room was very comfortable the various amenities were excellent,5
142,the room was very nice and the room was nice and clean the front desk was very friendly and attentive,5
143,i stayed her during my daughters soccer tournament and it was a great experience and i would definitely stay there again,5
144,i have nothing but excellent praise for the lady behind the desk was very welcoming and the room very clean,5
145,we've stayed at many hampton inns and this one was very nice clean comfortable and good hotel staff,5
146,amber at the front desk was so nice and the room was clean with plenty of nice towels,5
147,when my wife and i decided to go for it anyway,5
148,our double room was very nice everything was clean and the beds were comfortable and the pillows were perfect,5
149,we always stay at this hotel for the third time,5
150,the room we were in was on the first floor no stairs for my 69 year old mom,5
151,our rooms were ready before the normal check-in time and even gave us a coupon to a local restaurant which was great,5
152,kind and personable staff all of the staff were friendly and cooperative and courteous,5
153,i would stay here every time i come to tucson,5
154,the location was perfect for us as we were truly grateful,5
155,we're definitely staying here again on our next trip down to the beach,5
156,we stayed here after a long day of hiking in zion,5
157,the staff went above and beyond to ensure that we had a wonderful stay and plan on staying again in the future,5
158,we thanked them mentioning it was a great start to the mornings to get everyone set,5
159,within walking distance of zion park shuttle bus hub so you don't have a to visit a front desk,5
160,i appreciate that the rooms are clean and the beds are wonderful with comfortable pillows,5
161,the decor atmosphere was calming and pleasant perfect after a long day on our bikes this is just what we needed,5
162,hotel was very clean and the staff was very friendly with a great attitude,5
163,our room wasn't ready at check-in and check-out process was easy and expedited,5
164,wonderful boutique hotel overlooking the ionian sea and a 5 minute walk to the entrance of zion national park,5
165,i was just stopping by for one night on a family trip to zion from vegas,5
166,and to top it off the rooms are very nice with a full kitchen,5
167,the food was great we didn't have a view of the beach which is beautiful,5
168,this days inn is by far the best laquinta that i have ever stayed in that did not have carpet in the guest rooms,5
169,my reservation got lost in the system so i was upgraded to a larger room with a balcony,5
170,the bathroom could use an update but it was very clean the staff was so helpful,5
171,i stay at this hotel every time i am in town i will definitely stay here when i am in jacksonville to visit my son,5
172,the hotel is clean and comfortable and the staff is always friendly and rooms clean,5
173,hotel was very clean and staff was very helpful and friendly anything we needed they provided,5
174,we booked two a joining rooms on the second floor are better than the third floor,5
175,will definitely stay again next time we are in missouri will stay there again,5
176,the room condo was very clean and comfortable with a friendly staff,5
177,the lobby is lovely the breakfast is fantastic and the views from our windows are breath-taking,5
178,moreover it was much cheaper than other hotels in the area that are that way also,5
179,hotel staff friendly and helpful rooms clean and comfortable nice lounge and great breakfast with super helpful hostess,5
180,the room was very clean and it is close to city place with free shuttle service,5
181,i'd recommend staying here any time especially if you're looking for things to do in the area,5
182,the room was very clean and comfortable with a very competent and friendly staff,5
183,we arrived early and the hotel was very clean and great for a little weekend getaway,5
184,we only spent one night in this hotel but we wished we could have stayed here instead of the hotel in anaheim we,5
185,we were in town for a wedding and we picked this hotel because it was pet friendly,5
186,everything i needed was available the room even had a very nice smell to it,5
187,staff was very friendly property was well kept room was very clean and spacious and very affordable compared to other hotels in that area,5
188,looks rather run-down but is very clean and has everything you would need for a stay away from home,5
189,i must say this is one of the nicest and cleanest,5
190,every single person on the staff greeted us with a smile and a bottle,5
191,we would recommend this laquinta to anyone looking for a place to stay in the dahlonega ga area look no more,5
192,i was met helped and sent of by friendly staff and my room was cleaned daily which i do expect,5
193,this hotel is clean comfortable and the price was great,5
194,this hotel in new orleans was on the edge of the french quarter so you don't see the party scene unless you want,5
195,we had a lovely time and the breakfast was extra good the rest,5
196,this will be my new place to stay as i felt i was very welcome,5
197,try the fish tacos and happy hour every day from 5-6 in the lobby,5
198,we just made our first visit to zion national park and a shuttle stop to town directly in front,5
199,the room was very nice and the hotel was really nice place to stay plus it's so close to mission valley mall,5
200,this conveniently located gem is the right place to stay if you're visiting the valley with fantastic good options within walking distance,5
201,hotels messed up my reservation and the front desk staff was amazing all request were filled within 30mins of request,5
202,seems a little hectic but once we got to our room our door didn't open and we asked for,5
203,the staff was helpful and the room was very clean the beds very comfortable the air-conditioning cold and the rates reasonable,5
204,the staff really goes above and beyond to be friendly and helpful but not intrusive,5
205,this was the second time we stayed at this hotel for the past 6 years and we keep coming back,5
206,on my last night i decided to go to bed early and get up at 4,5
207,restaurant at the hotel also one of the best in a nice sized breakfast room,5
208,she goes completely above and beyond to make our trip special,5
209,the pool jacuzzi lodge is nice to have after a long day of sightseeing to meet up with fellow travelers,5
210,we would absolutely stay here again when visiting my sister,5
211,very comfortable and i treated my daughter and son-in-law stayed here and raved about everything,5
212,we had a problem with the fridge in the room was absolutely quiet all those things add up,5
213,it got a little crazy but if you are in the weston area or your way to miami,5
214,hotel extremely comfortable clean and the staff was kind and friendly,5
215,it isn't the best hotel i've ever stayed in other than a suite,5
216,the room was extremely clean and the bed was very comfortable and they provided reading lights over each bed,5
217,i'm very picky about hotel cleanliness and because we travel with our dog and she liked the room as well,5
218,first thing i noticed was the friendliness of the staff the cleanliness of the rooms to the very hip feeling,5
219,the room was very comfortable and the staff was amazing,5
220,the monaco is located almost smack dab in the middle of times square the crossroads of the world,5
221,beautiful property with friendly and helpful staff we found this a delightful place to stay when you visit deadwood sd,5
222,i would highly recommend this hotel for a luxurious weekend getaway,5
223,we have stayed at the americinn of oscoda several times and we keep coming back because we always have such a wonderful stay,5
224,the rooms are spacious the staff is friendly and helpful and the included breakfast was great,5
225,wasn't too impressed with the breakfast but it was okay i did not appreciate the bugs outside,5
226,i was truly impressed as this was my first time at a four season hotel property,5
227,the room was clean the beds were comfortable and the location was quiet and they served a warm breakfast,5
228,and the breakfast was really good too one of the best i have ever had,5
229,we booked a double queen and a king for one night on a tour down the pch and loved it,5
230,to add icing on the cake i was given a free upgrade to a jacuzzi suite the clerk jenna was awesome,5
231,my wife and i have stayed here many times and always enjoyed it,5
232,everything was very well kept staff was very friendly and check in went very smoothly,5
233,rooms were clean and roomy with the most comfortable hotel bed i've slept in in many a moon,5
234,the hot and cold breakfast was very convenient as well as the metro to reagan airport,5
235,try the fish tacos and happy hour every day from 5-6 in the lobby,5
236,the view was great and the food in the restaurant was good too,5
237,the staff was very friendly from the doormen to the front desk to the maintenance took pride in their jobs and the hampton inn,5
238,the facilities are nice and the rooms are spacious and spotless the pool area,5
239,the value was good and i would recommend to anyone staying in the area,5
240,hotel has great location if you are in town and need a pillow,5
241,loved it hotel staff was very nice and very helpful,5
242,it was so clean and the employees are very nice polite and very helpful,5
243,june and the gang do a great job and the free breakfast buffet was a huge bonus,5
244,i booked this room while i was in town looking for a place to stay,5
245,the indoor pool is very large and the hotel has an indoor pool so it is nice,5
246,when we returned from an outing there was a bottle of wine waiting for them for their troubles,5
247,i must say this is a very nice hotel and was located near shopping in town,5
248,i was disappointed that there was not any breakfast included in the price was yummy well prepared and delivered with great service,5
249,from the moment we checked in to the moment we left everyone was always smiling pleasant and very helpful,5
250,my room was very upscale and clean i was impressed by the quality of customer service we received from the staff there,5
251,i would stay again and recommend it to our friends,5
252,the resort was beautiful well kept and the room was luxurious and quiet even though we were on the street level,5
253,the hotel pool is great overlooking the slopes and there are shops and restaurants up and down both sides of the street for blocks,5
254,perfect for a weekend get away and the hilton garden inn was full so i booked this hotel,5
255,we had three rooms booked and they were all very helpful in getting us situated in our rooms,5
256,restaurant at the hotel also one of the best in a nice sized breakfast room,5
257,the staff was very friendly and the room was clean and the staff was very friendly rooms were very nice breakfast was good,5
258,we enjoyed it so much that we returned here on our most recent trip the internet worked great and the breakfast was excellent,5
259,the staff was super nice always had a smile on her face and was very welcoming,5
260,the staff was friendly and helpful and the rooms are clean and up to date,5
261,the lady at the front desk was very professional and courteous,5
262,the concierge and front desk staff are very friendly and are eager to assist in any way,5
263,the full kitchen was nice for making breakfast in the morning before we got on our way,5
264,my wife and i agreed that our in-room breakfast was quickly delivered hot and great every morning,5
265,our ceremony was inside and had a beautiful view of the inter-coastal from our large private balcony,5
266,it's a very nice hotel to stay in when traveling,5
267,the location itself was great because it was a newly renovated room on the third floor and it was quiet,5
268,staff friendly and helpful great location with access to dc via the metro,5
269,the room was nice and very clean the staff is professional and the rooms are okay,5
270,but after speaking with another employee they were able to accommodate us with a room in one hour,5
271,the room was very clean and the hotel was easy to get to and in a beautiful setting,5
272,the staff was very friendly and the room was clean and it was exceptionally quiet,5
273,breakfast was delicious and the staff was very friendly and helpful,5
274,we stayed at this hotel and they went out of their way to help your stay be comfortable,5
275,with 2 kiddos and several special requests he took the time to make me feel comfortable and welcomed,5
276,the bar and resturant has a beautiful view of the rock formation and the pool gardens area,5
277,my husband and i could not have imagined staying anywhere else,5
278,my family and i really enjoyed our stay and would gladly stay again,5
279,we stayed here for a week at the end of may at first we weren't to sure,5
280,close to airport and there is a shuttle you can take from the hotel to the centurylink was very convenient,5
281,just being in the lobby and the hotel has a shuttle to take you around the area and the rooms are pretty nice,5
282,everything exceeded our expectations and we will be staying there in about a month again,5
283,june and the gang do a great job and the free breakfast buffet was a huge bonus,5
284,it was very clean and the bed was very comfortable and was a welcome sight at the,5
285,the room was clean smelled fresh and the bed was comfy,5
286,oh i forgot to mention the eternity pool that had the garden of the gods red rock monuments with pikes peak as the backdrop,5
287,let me add that this is a great place for a day or two while you are traveling,5
288,laura leann paul barbara housekeeping and the rest of the staff were very standoffish but the reception staff were awesome,5
289,i have stayed here many times and will stay here again or at another towneplace suites in a future destination,5
290,ski in and a short walk to the entrance of zion literally a 5-minute walk down the path by the river,5
291,there was a hurricane on the way and they were great about letting me leave my car in the lot,5
292,since we were visiting for parent weekend at ou we only stayed one night at the doubletree west palm beach,5
293,for us this was a one night stay and the location was perfect the service was excellent and i loved the continental breakfast,5
294,the hotel is clean and its right in the middle of everything we wanted to see was within walking distance,5
295,we were greeted warmly the check-in process was very quick and efficient,5
296,the room was clean and the bed was big and very comfortable and the staff was excellent with their customer service and communication,5
297,the food was very good and the breakfast was good for hotel food,5
298,west palm beach got to the front desk and booked our second night here,5
299,however with the full kitchen this would be a great place for the out of towners to stay,5
300,stayed there for 5 days and it was the best option for getting into town and back,5
301,staff was very friendly and helpful in recommending a good restaurant,5
302,the resort was beautiful and the staff were great at all time,5
303,which started by the greeting of the valet attendant and as i walked into the room i was totally blown away,5
304,very nice place to stay and i would stay here again the next time i am in columbus,5
305,clean and very nice would definitely come back again to celebrate another birthday or,5
306,as far as i remember you will have to pay 15 a night for self park,5
307,just back after four nights at the hotel monaco alexandria may 26th through may 31st,5
308,also this hotel had some of the best food in utah independent of price,5
309,it is located opposite armstrong park just a few minutes walk to bourbon street its location is perfect and the staff were incredible,5
310,we stopped in fort chiswell on our way back from myrtle beach back to ny,5
311,it is not as raucous good thing and there are tons of restaurants and shops right outside the door and a drug store,5
312,everything we needed or wanted in a very convenient location close to highways and business district,5
313,very quiet very nice people clean rooms have stayed here a couple times they have a large pool area and many rooms,5
314,very nice hotel it was clean and the staff was friendly and helpful,5
315,my room was newly and tastefully decorated with a separate shower bath twin sinks,5
316,we got 4 rooms for 5 nights a lot cheaper than the valet and i would recommend doing that,5
317,the front desk was very helpful no matter how many times you walk through the door,5
318,it is in an excellent location for sightseeing,5
319,we have stayed at many places in aspen before and this is my favorite hotel in the area,5
320,the owners were very friendly and wanted to ensure all of our needs were taken care of,5
321,but a great place for a quick getaway,5
322,the whole staff was wonderful from the moment we walked in we were treated like royalty,5
323,i could not have been happier it was the perfect stay for a quiet night in the park city area,5
324,they went about and beyond to ensure we had a good time in riverton,5
325,well-located within walking distance to the shops and beach,5
326,the staff were exceptional and i can not say enough about how helpful and attentive the young man at the front desk was very helpful,5
327,having stayed in a number of places over the years and we have always used this super 8,5
328,breakfast was very good with a good selection to choose from,5
329,great location to stay if you're in the area this is a really good option,5
330,the bed was so huge and comfortable and i loved the fact that we didn't have to go anywhere else for anything,5
331,if you need a place to stay for for 3 nights could not have found a better place to stay while in telluride,5
332,my wife and i stopped here on our way home from florida and stopped at this hotel,5
333,staying at pueblo bonito sunset was amazing the staff was all friendly and happy to accommodate me,5
334,we were very satisfied with our stay the staff was friendly and the resort was beautiful,5
335,store prices are a little high but the hotel was really nice place to stay plus it's so close to mission valley mall,5
336,i was checked in by letty she is a very nice person who really cares about her guests having a good time,5
337,the bathroom was wonderful and the staff at the is warm and friendly,5
338,the keys were waiting on the door for us when we arrived and checked us right in,5
339,breakfast was awesome room was great and staff was very helpful and friendly answering all of our questions about tourism opportunities,5
340,the hotel employees are extrememly friendly and go out of their way to make sure we had a beautiful romantic memorable anniversary,5
341,my stay was a free reward night so i can't speak to the condition of the pool whirlpool or continental breakfast,5
342,the starbucks in the lobby was a pleasant surprise when we checked in and when we extended,5
343,the setting is stunning the people were friendly and the food was good,5
344,my husband and i stayed here for one night on our way to yellowstone,5
345,i was only there for one night but i would happily recommend this hotel to anyone staying jakarta for business or pleasure,5
346,great location incredible service fantastic breakfast the room was clean comfortable and the stay was very enjoyable,5
347,overall great stay and would highly recommend it to anyone traveling in the area,5
348,customer service is tops as always and rooms were clean and very comfortable and the sheets spotless,5
349,we had a lovely time and the breakfast was extra good the rest,5
350,the indoor pool is very large and the hotel has an indoor pool so it is nice,5
351,hotel has a small pool which we didn't use and a decent free breakfast in the morning,5
352,the location was convenient the staff was very friendly and helpful in all aspects,5
353,the hotel in under renovations would have been nice to have a good cd player,5
354,3 we knew without a doubt this was going to be a good one because of the picture,5
355,the rooms were neat and clean and the rooms are spacious,5
356,location can't be beat and the service is excellent i recommend staying here and will stay here on our trip back,5
357,meanwhile the kids had a great time in san antonio,5
358,i am glad that you enjoyed your stay with us and that the room was so comfortable this was a most pleasant and restful stay,5
359,the hotel in under renovations would have been nice to not have to pay for parking,5
360,chelsea at the front desk was so nice and willing to let us check in early told us where the food and shopping was,5
361,staff was very friendly from the doormen to the front desk to the spa to the bar same level of amazing service,5
362,the hotel is very well maintained and the staff were friendly and extremely helpful,5
363,we are very impressed with the cleanliness of the room thats ok,5
364,the staff is very friendly and took care of my needs,5
365,we enjoyed watching the ocean from the balcony and the sounds of the water,5
366,while it may look like this hotel is off the beaten path just a little but it is super clean,5
367,the staff are particularly welcoming and friendly from the front desk to the maids all the staff was helpful and interested in our comfort,5
368,if you are in walden this is a great place for a quick getaway,5
369,the hotel staff are very accommodating and the room was very clean warm comfortable spacious and the free wifi is good,5
370,every thing was very good we enjoyed it very much as well as the breakfast the next,5
371,we liked that it was a little bit of a walk but not too bad,5
372,the open bar package made sure all of our requests were acknowledged and even made them all possible for us,5
373,fortunately we were only in the area for two days but when we go back we'd love to stay there again,5
374,plus it's only a few blocks from the water the staff is wonderful and the food is great,5
375,breakfest was awesome the price was very good for the accommodation,5
376,you can pay a bit more to get a larger room with a bathtub on ground floor with patio,5
377,this is the best place to stay for bay city fireworks,5
378,the hampton inn located on ridgemont is ideal the mall is walking distance this is a huge plus,5
379,just a quick note that i just recently stayed at this hotel on my way home from florida,5
380,the staff at the green mill restaurant attached to the hotel and the hotel itself are nice clean and quiet,5
381,from the time we arrived the staff was very pleasant and nice and the rooms were very comfortable,5
382,very clean and the staff is super friendly and very accommodating,5
383,we would whole-heartedly recommend this hotel to anyone travelling along highway 81,5
384,my husband and i were very pleased with our big room and service,5
385,they gave me the same room which was in a convenient location no problems what so ever,5
386,could not have had a better time or a better place to stay it was great clean rooms indoor outdoor pool,5
387,overall it was a nice place to stay during our first time ever in mobile,5
388,room was clean and we loved the patio facing the garden of the gods are like no other,5
389,the hot tub was relaxing after a long day of hiking the bed was extremely comfortable,5
390,my family and i stayed here for a weekend get away,5
391,the resort was beautiful and they went above and beyond to make sure you have the best day possible,5
392,i would highly recommend this hotel for a luxurious weekend getaway,5
393,thank you so much for taking to time to write a review on your recent stay your feedback is greatly appreciated,5
394,the service is excellent and all the staff were very friendly which made the stay even better,5
395,also the hotel is located right in the heart of town with easy access,5
396,room conveniences include data port phones with voice mail free high-speed internet access in-room data ports and cable television,5
397,the staff was friendly extremely helpful and went out of their way to help us during our entire visit,5
398,both desk clerks were efficient and friendly the room was very clean and comfortable and the best of all i had a great stay,5
399,we had a lovely time and the breakfast was extra good the rest,5
400,had a great stay after a long day of hiking we really appreciated the,5
401,we would definitely stay there the next time we are in missouri will stay there again,5
402,michael bowles and his staff went above and beyond to resolve any inconvenience to me or my family,5
403,it is however a little noisy on the hwy 69 side of the hotel but was still very quiet and peaceful,5
404,the shuttle service was fantastic the room was great and especially loved the animal print robes,5
405,it's consistently a great place to stay and the price was great too,5
406,beautiful rooms w plenty of work space and a great free breakfast daily with plenty of friendly service at the front desk,5
407,we arrived at 1:30 pm and he was nice enough to tell me that i did not have to drive to get there,5
408,the room was comfortable the breakfast was good for a hotel breakfast,5
409,i stay in hotels probably around 70 nights a year and this one was very clean had a hot breakfast and friendly staff,5
410,the hotel is very clean and staff are very helpful and the restaurant next door a good choice for breakfast and dinner,5
411,after staying at eldorado suites hotel i will never stay anywhere else and the hotel has proven it's worth,5
412,salt water pool was the perfect temperature and the room was so comfortable this was a most pleasant and restful stay,5
413,hosts clare and richard go out of their way to help us and guide our visit,5
414,the staff was super nice always had a smile on her face and was very welcoming,5
415,other than that this is a wonderful hotel nice location easy access to and from the airport and city walk for free,5
416,the hotel was easy access to the highway or major road,5
417,was very pleased to find out we were in walking distance to the louvre eiffel tower n metro,5
418,the hotel is a bit dated but the rooms have been updated so that is no longer an issue,5
419,the location was convenient the staff was very friendly made my stay great,5
420,the 8th floor is a great place to use as a headquarters,5
421,it was in a good location with easy access to the motorway city parks and the beach resort of mondello,5
422,although i was concerned it turned out to be a great 5 days,5
423,very beautiful little place close to the entrance of the zion national park and also several restaurants within walking distance as well,5
424,the location is a 5 minute walk from the marina,5
425,great location and the housekeeper was the best we have slept in since arriving in california,5
426,this was a great place to stop in after a long day of traveling with my family,5
427,the room itself was nice and plenty of room to spread out and various places to do work for several people,5
428,really great place to stay for the night,5
429,our beds were comfortable the room was clean and the staff friendly,5
430,just got back and absolutely loved everything about this hotel and their staff was excellent,5
431,also liked the added amenities in the room like a hair dryer extra space and robes,5
432,was in town for a motorcycle trip and the hotel was conveniently located for everything we wanted to do,5
433,the rooms were large and very clean the staff is professional and the rooms are okay,5
434,we felt that there 5 star service made us feel at home with warm cookies upon our return one evening,5
435,overall i had a very pleasant stay at a classy inn,5
436,the complimentary breakfast was especially good and the bed was very comfy and the room very quiet overall,5
437,the entire staff was friendly and helpful and the beds are oh,5
438,we stay at this hotel when i don't have to rush off and find breakfast somewhere,5
439,this is a wonderful place to get away from reality while my husband had a few days vacation,5
440,the hotel was very clean and the staff was out of this world,5
441,old town is a great place to stay and the river views are outstanding great place to,5
442,we had a very busy day but it was nice coming back to a comfortable bed after a long day of shopping,5
443,unit was 1 bedroom with lots of space and a screened in porch area,5
444,our stay was great the staff was professional and helpful,5
445,this place is by far the best hotel we have ever stayed at in prattville al,5
446,the staff was friendly and the room was nicely cleaned every day with fresh towels supplied each day,5
447,the guy at the front desk was very friendly and attentive to my needs,5
448,this has been my best stay at a hotel that i have ever had,5
449,i would not hesitate to stay in this hotel and i anticipate there being many more,5
450,the room was very clean and close to everything you want to see,5
451,the front desk staff went the extra step to make you feel at home,5
452,traveling over the memorial day weekend we needed a place to stay and our usual hotel was sold out,5
453,we will definitely be staying at the ip again in the future and would recommend to others as well,5
454,the room was gorgeous with a nice view of the area plus a mountain view,5
455,my husband mother and i stayed for 2 nights and found the beds to be comfortable and appreciated the loon theme throughout,5
456,and the check in people were so nice and made us feel like family,5
457,love love love that we were greeted with a smile and very helpful staff,5
458,the room was spotless everything was in order and all of the staff catherine in particular were incredibly helpful and accommodating,5
